run_id,sample_id,theta0_cmd_deg,theta1_cmd_deg,frames,sample_path,start_ts,end_ts
collect_20260413_113237,sample_000195,-0.100000,-0.500000,20,samples\sample_000195.npz,2026-04-13T11:41:33.076,2026-04-13T11:41:33.077
collect_20260413_113237,sample_000196,-0.100000,-0.400000,20,samples\sample_000196.npz,2026-04-13T11:41:35.457,2026-04-13T11:41:35.460
collect_20260413_113237,sample_000197,-0.100000,-0.300000,20,samples\sample_000197.npz,2026-04-13T11:41:37.912,2026-04-13T11:41:37.914
collect_20260413_113237,sample_000198,-0.100000,-0.200000,20,samples\sample_000198.npz,2026-04-13T11:41:40.456,2026-04-13T11:41:40.457
collect_20260413_113237,sample_000199,-0.100000,-0.100000,20,samples\sample_000199.npz,2026-04-13T11:41:42.959,2026-04-13T11:41:42.960
collect_20260413_113237,sample_000200,-0.100000,-0.000000,20,samples\sample_000200.npz,2026-04-13T11:41:45.405,2026-04-13T11:41:45.406
collect_20260413_113237,sample_000201,-0.100000,0.100000,20,samples\sample_000201.npz,2026-04-13T11:41:47.869,2026-04-13T11:41:47.871
collect_20260413_113237,sample_000202,-0.100000,0.200000,20,samples\sample_000202.npz,2026-04-13T11:41:50.370,2026-04-13T11:41:50.371
collect_20260413_113237,sample_000203,-0.100000,0.300000,20,samples\sample_000203.npz,2026-04-13T11:41:52.822,2026-04-13T11:41:52.824
collect_20260413_113237,sample_000204,-0.100000,0.400000,20,samples\sample_000204.npz,2026-04-13T11:41:55.327,2026-04-13T11:41:55.328
collect_20260413_113237,sample_000205,-0.100000,0.500000,20,samples\sample_000205.npz,2026-04-13T11:41:57.852,2026-04-13T11:41:57.853
collect_20260413_113237,sample_000206,-0.100000,0.600000,20,samples\sample_000206.npz,2026-04-13T11:42:00.362,2026-04-13T11:42:00.363
collect_20260413_113237,sample_000207,-0.100000,0.700000,20,samples\sample_000207.npz,2026-04-13T11:42:02.875,2026-04-13T11:42:02.877
collect_20260413_113237,sample_000208,-0.100000,0.800000,20,samples\sample_000208.npz,2026-04-13T11:42:05.379,2026-04-13T11:42:05.380
collect_20260413_113237,sample_000209,-0.100000,0.900000,20,samples\sample_000209.npz,2026-04-13T11:42:07.962,2026-04-13T11:42:07.963
collect_20260413_113237,sample_000210,-0.100000,1.000000,20,samples\sample_000210.npz,2026-04-13T11:42:10.526,2026-04-13T11:42:10.527
collect_20260413_113237,sample_000211,-0.000000,-1.000000,20,samples\sample_000211.npz,2026-04-13T11:42:13.672,2026-04-13T11:42:13.673
collect_20260413_113237,sample_000212,-0.000000,-0.900000,20,samples\sample_000212.npz,2026-04-13T11:42:16.132,2026-04-13T11:42:16.133
collect_20260413_113237,sample_000213,-0.000000,-0.800000,20,samples\sample_000213.npz,2026-04-13T11:42:18.669,2026-04-13T11:42:18.669
collect_20260413_113237,sample_000214,-0.000000,-0.700000,20,samples\sample_000214.npz,2026-04-13T11:42:21.295,2026-04-13T11:42:21.299
collect_20260413_113237,sample_000215,-0.000000,-0.600000,20,samples\sample_000215.npz,2026-04-13T11:42:23.821,2026-04-13T11:42:23.822
collect_20260413_113237,sample_000216,-0.000000,-0.500000,20,samples\sample_000216.npz,2026-04-13T11:42:26.350,2026-04-13T11:42:26.350
collect_20260413_113237,sample_000217,-0.000000,-0.400000,20,samples\sample_000217.npz,2026-04-13T11:42:28.816,2026-04-13T11:42:28.817
collect_20260413_113237,sample_000218,-0.000000,-0.300000,20,samples\sample_000218.npz,2026-04-13T11:42:31.323,2026-04-13T11:42:31.324
collect_20260413_113237,sample_000219,-0.000000,-0.200000,20,samples\sample_000219.npz,2026-04-13T11:42:33.834,2026-04-13T11:42:33.835
collect_20260413_113237,sample_000220,-0.000000,-0.100000,20,samples\sample_000220.npz,2026-04-13T11:42:36.351,2026-04-13T11:42:36.353
collect_20260413_113237,sample_000221,-0.000000,-0.000000,20,samples\sample_000221.npz,2026-04-13T11:42:39.211,2026-04-13T11:42:39.211
collect_20260413_113237,sample_000222,-0.000000,0.100000,20,samples\sample_000222.npz,2026-04-13T11:42:41.714,2026-04-13T11:42:41.716
collect_20260413_113237,sample_000223,-0.000000,0.200000,20,samples\sample_000223.npz,2026-04-13T11:42:44.186,2026-04-13T11:42:44.194
collect_20260413_113237,sample_000224,-0.000000,0.300000,20,samples\sample_000224.npz,2026-04-13T11:42:46.647,2026-04-13T11:42:46.648
collect_20260413_113237,sample_000225,-0.000000,0.400000,20,samples\sample_000225.npz,2026-04-13T11:42:49.107,2026-04-13T11:42:49.107
collect_20260413_113237,sample_000226,-0.000000,0.500000,20,samples\sample_000226.npz,2026-04-13T11:42:51.606,2026-04-13T11:42:51.607
collect_20260413_113237,sample_000227,-0.000000,0.600000,20,samples\sample_000227.npz,2026-04-13T11:42:53.995,2026-04-13T11:42:53.996
collect_20260413_113237,sample_000228,-0.000000,0.700000,20,samples\sample_000228.npz,2026-04-13T11:42:56.571,2026-04-13T11:42:56.572
collect_20260413_113237,sample_000229,-0.000000,0.800000,20,samples\sample_000229.npz,2026-04-13T11:42:59.073,2026-04-13T11:42:59.074
collect_20260413_113237,sample_000230,-0.000000,0.900000,20,samples\sample_000230.npz,2026-04-13T11:43:01.675,2026-04-13T11:43:01.676
collect_20260413_113237,sample_000231,-0.000000,1.000000,20,samples\sample_000231.npz,2026-04-13T11:43:04.190,2026-04-13T11:43:04.193
collect_20260413_113237,sample_000232,0.100000,-1.000000,20,samples\sample_000232.npz,2026-04-13T11:43:07.342,2026-04-13T11:43:07.344
collect_20260413_113237,sample_000233,0.100000,-0.900000,20,samples\sample_000233.npz,2026-04-13T11:43:09.860,2026-04-13T11:43:09.860
collect_20260413_113237,sample_000234,0.100000,-0.800000,20,samples\sample_000234.npz,2026-04-13T11:43:12.367,2026-04-13T11:43:12.368
collect_20260413_113237,sample_000235,0.100000,-0.700000,20,samples\sample_000235.npz,2026-04-13T11:43:14.858,2026-04-13T11:43:14.860
collect_20260413_113237,sample_000236,0.100000,-0.600000,20,samples\sample_000236.npz,2026-04-13T11:43:17.370,2026-04-13T11:43:17.370
collect_20260413_113237,sample_000237,0.100000,-0.500000,20,samples\sample_000237.npz,2026-04-13T11:43:19.882,2026-04-13T11:43:19.884
collect_20260413_113237,sample_000238,0.100000,-0.400000,20,samples\sample_000238.npz,2026-04-13T11:43:22.344,2026-04-13T11:43:22.345
collect_20260413_113237,sample_000239,0.100000,-0.300000,20,samples\sample_000239.npz,2026-04-13T11:43:24.851,2026-04-13T11:43:24.852
collect_20260413_113237,sample_000240,0.100000,-0.200000,20,samples\sample_000240.npz,2026-04-13T11:43:27.364,2026-04-13T11:43:27.366
collect_20260413_113237,sample_000241,0.100000,-0.100000,20,samples\sample_000241.npz,2026-04-13T11:43:29.828,2026-04-13T11:43:29.829
collect_20260413_113237,sample_000242,0.100000,-0.000000,20,samples\sample_000242.npz,2026-04-13T11:43:32.270,2026-04-13T11:43:32.272
collect_20260413_113237,sample_000243,0.100000,0.100000,20,samples\sample_000243.npz,2026-04-13T11:43:34.779,2026-04-13T11:43:34.780
collect_20260413_113237,sample_000244,0.100000,0.200000,20,samples\sample_000244.npz,2026-04-13T11:43:37.294,2026-04-13T11:43:37.296
collect_20260413_113237,sample_000245,0.100000,0.300000,20,samples\sample_000245.npz,2026-04-13T11:43:39.753,2026-04-13T11:43:39.753
collect_20260413_113237,sample_000246,0.100000,0.400000,20,samples\sample_000246.npz,2026-04-13T11:43:42.291,2026-04-13T11:43:42.292
collect_20260413_113237,sample_000247,0.100000,0.500000,20,samples\sample_000247.npz,2026-04-13T11:43:44.746,2026-04-13T11:43:44.747
collect_20260413_113237,sample_000248,0.100000,0.600000,20,samples\sample_000248.npz,2026-04-13T11:43:47.321,2026-04-13T11:43:47.324
collect_20260413_113237,sample_000249,0.100000,0.700000,20,samples\sample_000249.npz,2026-04-13T11:43:49.836,2026-04-13T11:43:49.837
collect_20260413_113237,sample_000250,0.100000,0.800000,20,samples\sample_000250.npz,2026-04-13T11:43:52.342,2026-04-13T11:43:52.343
collect_20260413_113237,sample_000251,0.100000,0.900000,20,samples\sample_000251.npz,2026-04-13T11:43:54.930,2026-04-13T11:43:54.931
collect_20260413_113237,sample_000252,0.100000,1.000000,20,samples\sample_000252.npz,2026-04-13T11:43:57.437,2026-04-13T11:43:57.438
collect_20260413_113237,sample_000253,0.200000,-1.000000,20,samples\sample_000253.npz,2026-04-13T11:44:00.587,2026-04-13T11:44:00.589
collect_20260413_113237,sample_000254,0.200000,-0.900000,20,samples\sample_000254.npz,2026-04-13T11:44:03.091,2026-04-13T11:44:03.092
collect_20260413_113237,sample_000255,0.200000,-0.800000,20,samples\sample_000255.npz,2026-04-13T11:44:05.554,2026-04-13T11:44:05.555
collect_20260413_113237,sample_000256,0.200000,-0.700000,20,samples\sample_000256.npz,2026-04-13T11:44:08.076,2026-04-13T11:44:08.077
collect_20260413_113237,sample_000257,0.200000,-0.600000,20,samples\sample_000257.npz,2026-04-13T11:44:10.593,2026-04-13T11:44:10.593
collect_20260413_113237,sample_000258,0.200000,-0.500000,20,samples\sample_000258.npz,2026-04-13T11:44:13.113,2026-04-13T11:44:13.114
collect_20260413_113237,sample_000259,0.200000,-0.400000,20,samples\sample_000259.npz,2026-04-13T11:44:15.577,2026-04-13T11:44:15.578
collect_20260413_113237,sample_000260,0.200000,-0.300000,20,samples\sample_000260.npz,2026-04-13T11:44:18.037,2026-04-13T11:44:18.039
collect_20260413_113237,sample_000261,0.200000,-0.200000,20,samples\sample_000261.npz,2026-04-13T11:44:20.494,2026-04-13T11:44:20.495
collect_20260413_113237,sample_000262,0.200000,-0.100000,20,samples\sample_000262.npz,2026-04-13T11:44:22.945,2026-04-13T11:44:22.946
collect_20260413_113237,sample_000263,0.200000,-0.000000,20,samples\sample_000263.npz,2026-04-13T11:44:25.402,2026-04-13T11:44:25.403
collect_20260413_113237,sample_000264,0.200000,0.100000,20,samples\sample_000264.npz,2026-04-13T11:44:27.942,2026-04-13T11:44:27.942
collect_20260413_113237,sample_000265,0.200000,0.200000,20,samples\sample_000265.npz,2026-04-13T11:44:30.404,2026-04-13T11:44:30.406
collect_20260413_113237,sample_000266,0.200000,0.300000,20,samples\sample_000266.npz,2026-04-13T11:44:32.918,2026-04-13T11:44:32.919
collect_20260413_113237,sample_000267,0.200000,0.400000,20,samples\sample_000267.npz,2026-04-13T11:44:35.451,2026-04-13T11:44:35.452
collect_20260413_113237,sample_000268,0.200000,0.500000,20,samples\sample_000268.npz,2026-04-13T11:44:37.903,2026-04-13T11:44:37.904
collect_20260413_113237,sample_000269,0.200000,0.600000,20,samples\sample_000269.npz,2026-04-13T11:44:40.413,2026-04-13T11:44:40.414
collect_20260413_113237,sample_000270,0.200000,0.700000,20,samples\sample_000270.npz,2026-04-13T11:44:42.925,2026-04-13T11:44:42.928
collect_20260413_113237,sample_000271,0.200000,0.800000,20,samples\sample_000271.npz,2026-04-13T11:44:45.530,2026-04-13T11:44:45.532
collect_20260413_113237,sample_000272,0.200000,0.900000,20,samples\sample_000272.npz,2026-04-13T11:44:48.058,2026-04-13T11:44:48.061
collect_20260413_113237,sample_000273,0.200000,1.000000,20,samples\sample_000273.npz,2026-04-13T11:44:50.574,2026-04-13T11:44:50.576
collect_20260413_113237,sample_000274,0.300000,-1.000000,20,samples\sample_000274.npz,2026-04-13T11:44:53.706,2026-04-13T11:44:53.707
collect_20260413_113237,sample_000275,0.300000,-0.900000,20,samples\sample_000275.npz,2026-04-13T11:44:56.147,2026-04-13T11:44:56.148
collect_20260413_113237,sample_000276,0.300000,-0.800000,20,samples\sample_000276.npz,2026-04-13T11:44:58.586,2026-04-13T11:44:58.589
collect_20260413_113237,sample_000277,0.300000,-0.700000,20,samples\sample_000277.npz,2026-04-13T11:45:01.031,2026-04-13T11:45:01.032
collect_20260413_113237,sample_000278,0.300000,-0.600000,20,samples\sample_000278.npz,2026-04-13T11:45:03.495,2026-04-13T11:45:03.497
collect_20260413_113237,sample_000279,0.300000,-0.500000,20,samples\sample_000279.npz,2026-04-13T11:45:05.956,2026-04-13T11:45:05.958
collect_20260413_113237,sample_000280,0.300000,-0.400000,20,samples\sample_000280.npz,2026-04-13T11:45:08.412,2026-04-13T11:45:08.413
collect_20260413_113237,sample_000281,0.300000,-0.300000,20,samples\sample_000281.npz,2026-04-13T11:45:10.857,2026-04-13T11:45:10.858
collect_20260413_113237,sample_000282,0.300000,-0.200000,20,samples\sample_000282.npz,2026-04-13T11:45:13.366,2026-04-13T11:45:13.367
collect_20260413_113237,sample_000283,0.300000,-0.100000,20,samples\sample_000283.npz,2026-04-13T11:45:15.844,2026-04-13T11:45:15.844
collect_20260413_113237,sample_000284,0.300000,-0.000000,20,samples\sample_000284.npz,2026-04-13T11:45:18.291,2026-04-13T11:45:18.293
collect_20260413_113237,sample_000285,0.300000,0.100000,20,samples\sample_000285.npz,2026-04-13T11:45:20.747,2026-04-13T11:45:20.748
collect_20260413_113237,sample_000286,0.300000,0.200000,20,samples\sample_000286.npz,2026-04-13T11:45:23.254,2026-04-13T11:45:23.256
collect_20260413_113237,sample_000287,0.300000,0.300000,20,samples\sample_000287.npz,2026-04-13T11:45:25.700,2026-04-13T11:45:25.701
collect_20260413_113237,sample_000288,0.300000,0.400000,20,samples\sample_000288.npz,2026-04-13T11:45:28.156,2026-04-13T11:45:28.157
collect_20260413_113237,sample_000289,0.300000,0.500000,20,samples\sample_000289.npz,2026-04-13T11:45:30.664,2026-04-13T11:45:30.666
collect_20260413_113237,sample_000290,0.300000,0.600000,20,samples\sample_000290.npz,2026-04-13T11:45:33.189,2026-04-13T11:45:33.191
collect_20260413_113237,sample_000291,0.300000,0.700000,20,samples\sample_000291.npz,2026-04-13T11:45:35.636,2026-04-13T11:45:35.638
collect_20260413_113237,sample_000292,0.300000,0.800000,20,samples\sample_000292.npz,2026-04-13T11:45:38.220,2026-04-13T11:45:38.222
collect_20260413_113237,sample_000293,0.300000,0.900000,20,samples\sample_000293.npz,2026-04-13T11:45:40.711,2026-04-13T11:45:40.711
collect_20260413_113237,sample_000294,0.300000,1.000000,20,samples\sample_000294.npz,2026-04-13T11:45:43.276,2026-04-13T11:45:43.277
collect_20260413_113237,sample_000295,0.400000,-1.000000,20,samples\sample_000295.npz,2026-04-13T11:45:46.404,2026-04-13T11:45:46.407
collect_20260413_113237,sample_000296,0.400000,-0.900000,20,samples\sample_000296.npz,2026-04-13T11:45:48.872,2026-04-13T11:45:48.873
collect_20260413_113237,sample_000297,0.400000,-0.800000,20,samples\sample_000297.npz,2026-04-13T11:45:51.310,2026-04-13T11:45:51.310
collect_20260413_113237,sample_000298,0.400000,-0.700000,20,samples\sample_000298.npz,2026-04-13T11:45:53.754,2026-04-13T11:45:53.755
collect_20260413_113237,sample_000299,0.400000,-0.600000,20,samples\sample_000299.npz,2026-04-13T11:45:56.217,2026-04-13T11:45:56.218
collect_20260413_113237,sample_000300,0.400000,-0.500000,20,samples\sample_000300.npz,2026-04-13T11:45:58.725,2026-04-13T11:45:58.727
collect_20260413_113237,sample_000301,0.400000,-0.400000,20,samples\sample_000301.npz,2026-04-13T11:46:01.250,2026-04-13T11:46:01.252
collect_20260413_113237,sample_000302,0.400000,-0.300000,20,samples\sample_000302.npz,2026-04-13T11:46:03.775,2026-04-13T11:46:03.777
collect_20260413_113237,sample_000303,0.400000,-0.200000,20,samples\sample_000303.npz,2026-04-13T11:46:06.304,2026-04-13T11:46:06.305
collect_20260413_113237,sample_000304,0.400000,-0.100000,20,samples\sample_000304.npz,2026-04-13T11:46:08.818,2026-04-13T11:46:08.819
collect_20260413_113237,sample_000305,0.400000,-0.000000,20,samples\sample_000305.npz,2026-04-13T11:46:11.284,2026-04-13T11:46:11.285
collect_20260413_113237,sample_000306,0.400000,0.100000,20,samples\sample_000306.npz,2026-04-13T11:46:13.802,2026-04-13T11:46:13.803
collect_20260413_113237,sample_000307,0.400000,0.200000,20,samples\sample_000307.npz,2026-04-13T11:46:16.327,2026-04-13T11:46:16.328
collect_20260413_113237,sample_000308,0.400000,0.300000,20,samples\sample_000308.npz,2026-04-13T11:46:18.830,2026-04-13T11:46:18.832
collect_20260413_113237,sample_000309,0.400000,0.400000,20,samples\sample_000309.npz,2026-04-13T11:46:21.279,2026-04-13T11:46:21.280
collect_20260413_113237,sample_000310,0.400000,0.500000,20,samples\sample_000310.npz,2026-04-13T11:46:23.812,2026-04-13T11:46:23.813
collect_20260413_113237,sample_000311,0.400000,0.600000,20,samples\sample_000311.npz,2026-04-13T11:46:26.323,2026-04-13T11:46:26.324
collect_20260413_113237,sample_000312,0.400000,0.700000,20,samples\sample_000312.npz,2026-04-13T11:46:28.890,2026-04-13T11:46:28.890
collect_20260413_113237,sample_000313,0.400000,0.800000,20,samples\sample_000313.npz,2026-04-13T11:46:31.471,2026-04-13T11:46:31.472
collect_20260413_113237,sample_000314,0.400000,0.900000,20,samples\sample_000314.npz,2026-04-13T11:46:33.942,2026-04-13T11:46:33.943
collect_20260413_113237,sample_000315,0.400000,1.000000,20,samples\sample_000315.npz,2026-04-13T11:46:36.529,2026-04-13T11:46:36.530
collect_20260413_113237,sample_000316,0.500000,-1.000000,20,samples\sample_000316.npz,2026-04-13T11:46:39.725,2026-04-13T11:46:39.725
collect_20260413_113237,sample_000317,0.500000,-0.900000,20,samples\sample_000317.npz,2026-04-13T11:46:42.384,2026-04-13T11:46:42.384
collect_20260413_113237,sample_000318,0.500000,-0.800000,20,samples\sample_000318.npz,2026-04-13T11:46:44.894,2026-04-13T11:46:44.897
collect_20260413_113237,sample_000319,0.500000,-0.700000,20,samples\sample_000319.npz,2026-04-13T11:46:47.514,2026-04-13T11:46:47.516
collect_20260413_113237,sample_000320,0.500000,-0.600000,20,samples\sample_000320.npz,2026-04-13T11:46:50.029,2026-04-13T11:46:50.030
collect_20260413_113237,sample_000321,0.500000,-0.500000,20,samples\sample_000321.npz,2026-04-13T11:46:52.543,2026-04-13T11:46:52.545
collect_20260413_113237,sample_000322,0.500000,-0.400000,20,samples\sample_000322.npz,2026-04-13T11:46:55.073,2026-04-13T11:46:55.075
collect_20260413_113237,sample_000323,0.500000,-0.300000,20,samples\sample_000323.npz,2026-04-13T11:46:57.575,2026-04-13T11:46:57.576
collect_20260413_113237,sample_000324,0.500000,-0.200000,20,samples\sample_000324.npz,2026-04-13T11:47:00.016,2026-04-13T11:47:00.018
collect_20260413_113237,sample_000325,0.500000,-0.100000,20,samples\sample_000325.npz,2026-04-13T11:47:02.500,2026-04-13T11:47:02.501
collect_20260413_113237,sample_000326,0.500000,-0.000000,20,samples\sample_000326.npz,2026-04-13T11:47:04.957,2026-04-13T11:47:04.959
collect_20260413_113237,sample_000327,0.500000,0.100000,20,samples\sample_000327.npz,2026-04-13T11:47:07.469,2026-04-13T11:47:07.471
collect_20260413_113237,sample_000328,0.500000,0.200000,20,samples\sample_000328.npz,2026-04-13T11:47:09.931,2026-04-13T11:47:09.931
collect_20260413_113237,sample_000329,0.500000,0.300000,20,samples\sample_000329.npz,2026-04-13T11:47:12.376,2026-04-13T11:47:12.378
collect_20260413_113237,sample_000330,0.500000,0.400000,20,samples\sample_000330.npz,2026-04-13T11:47:14.894,2026-04-13T11:47:14.895
collect_20260413_113237,sample_000331,0.500000,0.500000,20,samples\sample_000331.npz,2026-04-13T11:47:17.895,2026-04-13T11:47:17.897
collect_20260413_113237,sample_000332,0.500000,0.600000,20,samples\sample_000332.npz,2026-04-13T11:47:20.418,2026-04-13T11:47:20.420
collect_20260413_113237,sample_000333,0.500000,0.700000,20,samples\sample_000333.npz,2026-04-13T11:47:22.985,2026-04-13T11:47:22.986
collect_20260413_113237,sample_000334,0.500000,0.800000,20,samples\sample_000334.npz,2026-04-13T11:47:25.457,2026-04-13T11:47:25.458
collect_20260413_113237,sample_000335,0.500000,0.900000,20,samples\sample_000335.npz,2026-04-13T11:47:28.027,2026-04-13T11:47:28.028
collect_20260413_113237,sample_000336,0.500000,1.000000,20,samples\sample_000336.npz,2026-04-13T11:47:30.557,2026-04-13T11:47:30.558
collect_20260413_113237,sample_000337,0.600000,-1.000000,20,samples\sample_000337.npz,2026-04-13T11:47:33.704,2026-04-13T11:47:33.705
collect_20260413_113237,sample_000338,0.600000,-0.900000,20,samples\sample_000338.npz,2026-04-13T11:47:36.280,2026-04-13T11:47:36.281
collect_20260413_113237,sample_000339,0.600000,-0.800000,20,samples\sample_000339.npz,2026-04-13T11:47:38.794,2026-04-13T11:47:38.795
collect_20260413_113237,sample_000340,0.600000,-0.700000,20,samples\sample_000340.npz,2026-04-13T11:47:41.313,2026-04-13T11:47:41.314
collect_20260413_113237,sample_000341,0.600000,-0.600000,20,samples\sample_000341.npz,2026-04-13T11:47:43.822,2026-04-13T11:47:43.823
collect_20260413_113237,sample_000342,0.600000,-0.500000,20,samples\sample_000342.npz,2026-04-13T11:47:46.326,2026-04-13T11:47:46.328
collect_20260413_113237,sample_000343,0.600000,-0.400000,20,samples\sample_000343.npz,2026-04-13T11:47:48.809,2026-04-13T11:47:48.810
collect_20260413_113237,sample_000344,0.600000,-0.300000,20,samples\sample_000344.npz,2026-04-13T11:47:51.249,2026-04-13T11:47:51.250
collect_20260413_113237,sample_000345,0.600000,-0.200000,20,samples\sample_000345.npz,2026-04-13T11:47:53.760,2026-04-13T11:47:53.761
collect_20260413_113237,sample_000346,0.600000,-0.100000,20,samples\sample_000346.npz,2026-04-13T11:47:56.287,2026-04-13T11:47:56.289
collect_20260413_113237,sample_000347,0.600000,-0.000000,20,samples\sample_000347.npz,2026-04-13T11:47:58.804,2026-04-13T11:47:58.806
collect_20260413_113237,sample_000348,0.600000,0.100000,20,samples\sample_000348.npz,2026-04-13T11:48:01.310,2026-04-13T11:48:01.311
collect_20260413_113237,sample_000349,0.600000,0.200000,20,samples\sample_000349.npz,2026-04-13T11:48:03.759,2026-04-13T11:48:03.760
collect_20260413_113237,sample_000350,0.600000,0.300000,20,samples\sample_000350.npz,2026-04-13T11:48:06.333,2026-04-13T11:48:06.333
collect_20260413_113237,sample_000351,0.600000,0.400000,20,samples\sample_000351.npz,2026-04-13T11:48:08.854,2026-04-13T11:48:08.855
collect_20260413_113237,sample_000352,0.600000,0.500000,20,samples\sample_000352.npz,2026-04-13T11:48:11.373,2026-04-13T11:48:11.373
collect_20260413_113237,sample_000353,0.600000,0.600000,20,samples\sample_000353.npz,2026-04-13T11:48:13.956,2026-04-13T11:48:13.957
collect_20260413_113237,sample_000354,0.600000,0.700000,20,samples\sample_000354.npz,2026-04-13T11:48:16.499,2026-04-13T11:48:16.500
collect_20260413_113237,sample_000355,0.600000,0.800000,20,samples\sample_000355.npz,2026-04-13T11:48:18.964,2026-04-13T11:48:18.965
collect_20260413_113237,sample_000356,0.600000,0.900000,20,samples\sample_000356.npz,2026-04-13T11:48:21.535,2026-04-13T11:48:21.536
collect_20260413_113237,sample_000357,0.600000,1.000000,20,samples\sample_000357.npz,2026-04-13T11:48:24.045,2026-04-13T11:48:24.046
collect_20260413_113237,sample_000358,0.700000,-1.000000,20,samples\sample_000358.npz,2026-04-13T11:48:27.170,2026-04-13T11:48:27.172
collect_20260413_113237,sample_000359,0.700000,-0.900000,20,samples\sample_000359.npz,2026-04-13T11:48:29.746,2026-04-13T11:48:29.746
collect_20260413_113237,sample_000360,0.700000,-0.800000,20,samples\sample_000360.npz,2026-04-13T11:48:32.334,2026-04-13T11:48:32.335
collect_20260413_113237,sample_000361,0.700000,-0.700000,20,samples\sample_000361.npz,2026-04-13T11:48:34.854,2026-04-13T11:48:34.855
collect_20260413_113237,sample_000362,0.700000,-0.600000,20,samples\sample_000362.npz,2026-04-13T11:48:37.384,2026-04-13T11:48:37.385
collect_20260413_113237,sample_000363,0.700000,-0.500000,20,samples\sample_000363.npz,2026-04-13T11:48:39.894,2026-04-13T11:48:39.895
collect_20260413_113237,sample_000364,0.700000,-0.400000,20,samples\sample_000364.npz,2026-04-13T11:48:42.472,2026-04-13T11:48:42.475
collect_20260413_113237,sample_000365,0.700000,-0.300000,20,samples\sample_000365.npz,2026-04-13T11:48:44.917,2026-04-13T11:48:44.918
collect_20260413_113237,sample_000366,0.700000,-0.200000,20,samples\sample_000366.npz,2026-04-13T11:48:47.487,2026-04-13T11:48:47.489
collect_20260413_113237,sample_000367,0.700000,-0.100000,20,samples\sample_000367.npz,2026-04-13T11:48:49.966,2026-04-13T11:48:49.967
collect_20260413_113237,sample_000368,0.700000,-0.000000,20,samples\sample_000368.npz,2026-04-13T11:48:52.419,2026-04-13T11:48:52.420
collect_20260413_113237,sample_000369,0.700000,0.100000,20,samples\sample_000369.npz,2026-04-13T11:48:54.863,2026-04-13T11:48:54.864
collect_20260413_113237,sample_000370,0.700000,0.200000,20,samples\sample_000370.npz,2026-04-13T11:48:57.383,2026-04-13T11:48:57.384
collect_20260413_113237,sample_000371,0.700000,0.300000,20,samples\sample_000371.npz,2026-04-13T11:48:59.916,2026-04-13T11:48:59.918
collect_20260413_113237,sample_000372,0.700000,0.400000,20,samples\sample_000372.npz,2026-04-13T11:49:02.423,2026-04-13T11:49:02.425
collect_20260413_113237,sample_000373,0.700000,0.500000,20,samples\sample_000373.npz,2026-04-13T11:49:04.954,2026-04-13T11:49:04.955
collect_20260413_113237,sample_000374,0.700000,0.600000,20,samples\sample_000374.npz,2026-04-13T11:49:07.462,2026-04-13T11:49:07.463
collect_20260413_113237,sample_000375,0.700000,0.700000,20,samples\sample_000375.npz,2026-04-13T11:49:09.915,2026-04-13T11:49:09.916
collect_20260413_113237,sample_000376,0.700000,0.800000,20,samples\sample_000376.npz,2026-04-13T11:49:12.485,2026-04-13T11:49:12.487
collect_20260413_113237,sample_000377,0.700000,0.900000,20,samples\sample_000377.npz,2026-04-13T11:49:15.068,2026-04-13T11:49:15.069
collect_20260413_113237,sample_000378,0.700000,1.000000,20,samples\sample_000378.npz,2026-04-13T11:49:17.593,2026-04-13T11:49:17.594
collect_20260413_113237,sample_000379,0.800000,-1.000000,20,samples\sample_000379.npz,2026-04-13T11:49:20.717,2026-04-13T11:49:20.718
collect_20260413_113237,sample_000380,0.800000,-0.900000,20,samples\sample_000380.npz,2026-04-13T11:49:23.229,2026-04-13T11:49:23.231
collect_20260413_113237,sample_000381,0.800000,-0.800000,20,samples\sample_000381.npz,2026-04-13T11:49:25.740,2026-04-13T11:49:25.742
collect_20260413_113237,sample_000382,0.800000,-0.700000,20,samples\sample_000382.npz,2026-04-13T11:49:28.258,2026-04-13T11:49:28.259
collect_20260413_113237,sample_000383,0.800000,-0.600000,20,samples\sample_000383.npz,2026-04-13T11:49:30.763,2026-04-13T11:49:30.764
collect_20260413_113237,sample_000384,0.800000,-0.500000,20,samples\sample_000384.npz,2026-04-13T11:49:33.290,2026-04-13T11:49:33.290
collect_20260413_113237,sample_000385,0.800000,-0.400000,20,samples\sample_000385.npz,2026-04-13T11:49:35.740,2026-04-13T11:49:35.743
collect_20260413_113237,sample_000386,0.800000,-0.300000,20,samples\sample_000386.npz,2026-04-13T11:49:38.198,2026-04-13T11:49:38.200
collect_20260413_113237,sample_000387,0.800000,-0.200000,20,samples\sample_000387.npz,2026-04-13T11:49:40.717,2026-04-13T11:49:40.718
collect_20260413_113237,sample_000388,0.800000,-0.100000,20,samples\sample_000388.npz,2026-04-13T11:49:43.157,2026-04-13T11:49:43.158
collect_20260413_113237,sample_000389,0.800000,-0.000000,20,samples\sample_000389.npz,2026-04-13T11:49:45.616,2026-04-13T11:49:45.617
collect_20260413_113237,sample_000390,0.800000,0.100000,20,samples\sample_000390.npz,2026-04-13T11:49:48.142,2026-04-13T11:49:48.143
collect_20260413_113237,sample_000391,0.800000,0.200000,20,samples\sample_000391.npz,2026-04-13T11:49:50.668,2026-04-13T11:49:50.670
